"Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","avg_age_home","players_used_home","foreigners_home","stadium_size","avg_attendance","occupancy","avg_age_away","players_used_away","foreigners_away","season","league","spi1","spi2","prob1","prob2","probtie","proj_score1","proj_score2","importance1","importance2","xg1","xg2","nsxg1","nsxg2","adj_score1","adj_score2","yel_card_spread","rating_diff","xg_diff","age_diff","red_card_spread","importance_diff","covid","home_win","away_win","draw","home_points","away_points","yel_card_ratio_home","red_card_ratio_home","yel_card_ratio_away","red_card_ratio_away","home_points_percentage_total","away_points_percentage_total","shots_ratio_home","shots_ratio_away","goal_diff","diff_point"
2021-01-23,"Augsburg","Union Berlin",2,1,"H",8,9,4,5,13,21,2,3,3,1,0,0,26.6,24,0.595,"30660","6000",0.19569471624266,26.9,27,0.303,2020,"German Bundesliga",59.39,70.49,0.3003,0.4029,0.2967,1.03,1.24,21.7,29.4,1.02,1.63,0.64,1.3,2.1,1.05,2,-11.1,-0.61,-0.299999999999997,0,-7.7,1,1,0,0,3,0,0.230769230769231,0.230769230769231,0.0476190476190476,0,1,0,0.5,0.555555555555556,1,3
2021-01-23,"Bielefeld","Ein Frankfurt",1,5,"A",8,15,4,8,14,22,0,8,2,2,0,0,26,26,0.539,"26515","5460",0.20592117669244,27.1,24,0.753,2020,"German Bundesliga",59.11,75.38,0.232,0.5047,0.2633,0.99,1.59,30.5,44.3,0.44,2.19,0.79,1.38,1.05,5.14,0,-16.27,-1.75,-1.1,0,-13.8,1,0,1,0,0,3,0.142857142857143,0.142857142857143,0.0909090909090909,0,0,1,0.5,0.533333333333333,-4,-3
2021-01-23,"Freiburg","Stuttgart",2,1,"H",9,27,4,11,20,12,3,5,2,0,0,0,26,22,0.432,"24000","3200",0.13333333333333,23.9,26,0.591,2020,"German Bundesliga",69.83,70.15,0.4337,0.3201,0.2462,1.7,1.43,16.6,9.9,1.43,3.33,1.13,1.79,2.1,1.05,2,-0.320000000000007,-1.9,2.1,0,6.7,1,1,0,0,3,0,0.1,0.1,0,0,1,0,0.444444444444444,0.407407407407407,1,3
2021-01-23,"Leverkusen","Wolfsburg",0,1,"A",10,8,4,4,13,7,6,2,1,1,0,0,25.6,28,0.649,"30210","6042",0.2,25.6,25,0.756,2020,"German Bundesliga",81.31,75.51,0.511,0.229,0.26,1.62,1,85.4,72.4,0.64,0.92,0.91,0.9,0,1.05,0,5.8,-0.28,0,0,13,1,0,1,0,0,3,0.0769230769230769,0.0769230769230769,0.142857142857143,0,0,1,0.4,0.5,-1,-3
2021-01-23,"Mainz","RB Leipzig",3,2,"H",10,12,4,5,13,16,3,9,2,4,0,0,25.6,31,0.573,"34000","3403",0.10008823529412,24.7,23,0.887,2020,"German Bundesliga",59.11,84.67,0.177,0.5971,0.2258,0.96,1.95,48.1,41.8,1.8,1.81,1.45,2.05,3.15,2.1,-2,-25.56,-0.01,0.900000000000002,0,6.3,1,1,0,0,3,0,0.153846153846154,0.153846153846154,0.25,0,1,0,0.4,0.416666666666667,1,3
2021-01-23,"Hertha","Werder Bremen",1,4,"A",18,7,10,5,16,12,7,1,2,3,0,0,25,29,0.664,"74649","4000",0.053584106953877,25.8,26,0.667,2020,"German Bundesliga",67.78,64.9,0.453,0.2586,0.2884,1.36,0.95,17.3,17,2.06,1.42,1.91,0.23,1.05,4.02,-1,2.88,0.64,-0.800000000000001,0,0.300000000000001,1,0,1,0,0,3,0.125,0.125,0.25,0,0,1,0.555555555555556,0.714285714285714,-3,-3
2021-01-24,"Schalke 04","Bayern Munich",0,4,"A",14,32,4,14,5,9,3,7,1,1,0,0,25.6,35,0.608,"62271","300",0.0048176518764754,26.8,26,0.458,2020,"German Bundesliga",52.94,90.97,0.0659,0.8137,0.1205,0.81,3.07,33.4,54.5,1.11,3.12,1.48,4.57,0,3.23,0,-38.03,-2.01,-1.2,0,-21.1,1,0,1,0,0,3,0.2,0.2,0.111111111111111,0,0,1,0.285714285714286,0.4375,-4,-3
2021-01-24,"Hoffenheim","FC Koln",3,0,"H",13,13,4,4,8,13,6,9,2,3,0,0,25.5,30,0.727,"30150","6165",0.2044776119403,24.4,27,0.403,2020,"German Bundesliga",70.04,59.98,0.5264,0.2257,0.2479,1.74,1.05,8.1,38.3,2.44,2.18,1.18,1.63,3.04,0,-1,10.06,0.26,1.1,0,-30.2,1,1,0,0,3,0,0.25,0.25,0.230769230769231,0,1,0,0.307692307692308,0.307692307692308,3,3
2021-01-29,"Stuttgart","Mainz",2,0,"H",9,10,3,2,9,20,2,4,1,4,0,0,23.9,26,0.591,"60449","8750",0.14475011993581,25.6,31,0.573,2020,"German Bundesliga",70.81,60.64,0.5142,0.2495,0.2363,1.88,1.25,6.1,48.9,0.98,0.35,1.11,1.6,2.06,0,-3,10.17,0.63,-1.7,0,-42.8,1,1,0,0,3,0,0.111111111111111,0.111111111111111,0.2,0,1,0,0.333333333333333,0.2,2,3
2021-01-30,"Bayern Munich","Hoffenheim",4,1,"H",15,15,9,5,10,8,10,4,1,0,0,0,26.8,26,0.458,"75024","0",0,25.5,30,0.727,2020,"German Bundesliga",91.13,70,0.8076,0.0695,0.1229,3.07,0.84,47.1,8.7,1.67,2.18,1.97,2.1,4.2,1.05,1,21.13,-0.51,1.3,0,38.4,1,1,0,0,3,0,0.1,0.1,0,0,1,0,0.6,0.333333333333333,3,3
2021-01-30,"Dortmund","Augsburg",3,1,"H",14,5,5,1,12,11,10,1,0,1,0,0,24.8,26,0.656,"81365","7033",0.086437657469428,26.6,24,0.595,2020,"German Bundesliga",84.17,59.49,0.8158,0.0478,0.1364,2.51,0.45,75.9,10.1,1.8,0.28,2.02,0.77,3.03,1.05,-1,24.68,1.52,-1.8,0,65.8,1,1,0,0,3,0,0,0,0.0909090909090909,0,1,0,0.357142857142857,0.2,2,3
2021-01-30,"Ein Frankfurt","Hertha",3,1,"H",17,11,8,4,17,14,4,7,1,4,0,0,27.1,24,0.753,"51500","7250",0.14077669902913,25,29,0.664,2020,"German Bundesliga",76.73,66.72,0.5946,0.1781,0.2273,1.94,0.95,58,15.5,1.93,0.37,1.74,1.08,2.63,1.05,-3,10.01,1.56,2.1,0,42.5,1,1,0,0,3,0,0.0588235294117647,0.0588235294117647,0.285714285714286,0,1,0,0.470588235294118,0.363636363636364,2,3
2021-01-30,"Union Berlin","M'gladbach",1,1,"D",13,12,3,4,12,13,2,9,1,3,0,0,26.9,27,0.303,"22012","4467",0.20293476285662,26.7,23,0.596,2020,"German Bundesliga",70.26,77.02,0.2985,0.4422,0.2592,1.25,1.58,23.5,70.7,0.68,0.77,0.96,2.28,1.05,1.05,-2,-6.75999999999999,-0.09,0.199999999999999,0,-47.2,1,0,0,1,1,1,0.0833333333333333,0.0833333333333333,0.230769230769231,0,0.5,0.5,0.230769230769231,0.333333333333333,0,0
2021-01-30,"Werder Bremen","Schalke 04",1,1,"D",15,6,6,1,11,20,6,1,0,4,0,0,25.8,26,0.667,"42100","8400",0.19952494061758,25.6,35,0.608,2020,"German Bundesliga",65.42,52.51,0.5324,0.2077,0.2599,1.62,0.91,9.2,25.6,0.75,0.5,1.86,0.61,1.05,1.05,-4,12.91,0.25,0.199999999999999,0,-16.4,1,0,0,1,1,1,0,0,0.2,0,0.5,0.5,0.4,0.166666666666667,0,0
2021-01-30,"RB Leipzig","Leverkusen",1,0,"H",16,8,2,4,11,15,6,6,2,2,0,0,24.7,23,0.887,"42146","8500",0.20167987472121,25.6,28,0.649,2020,"German Bundesliga",83.26,80.59,0.454,0.2776,0.2684,1.51,1.12,74.3,89.7,1.01,1.01,1.14,0.98,1.05,0,0,2.67,0,-0.900000000000002,0,-15.4,1,1,0,0,3,0,0.181818181818182,0.181818181818182,0.133333333333333,0,1,0,0.125,0.5,1,3
2021-01-31,"FC Koln","Bielefeld",3,1,"H",14,9,7,3,15,17,3,5,2,1,0,0,24.4,27,0.403,"50000","300",0.006,26,26,0.539,2020,"German Bundesliga",59.77,57.28,0.4567,0.2478,0.2955,1.31,0.89,55.5,50.6,1.57,1.06,1.13,1.4,3.15,1.05,1,2.49,0.51,-1.6,0,4.9,1,1,0,0,3,0,0.133333333333333,0.133333333333333,0.0588235294117647,0,1,0,0.5,0.333333333333333,2,3
2021-01-31,"Wolfsburg","Freiburg",3,0,"H",12,9,6,2,13,10,5,10,0,0,0,0,25.6,25,0.756,"30000","2566",0.085533333333333,26,22,0.432,2020,"German Bundesliga",76.58,69.04,0.5534,0.2058,0.2408,1.81,1.01,71.8,21.3,2,0.75,2.01,1.1,2.76,0,0,7.53999999999999,1.25,-0.399999999999999,0,50.5,1,1,0,0,3,0,0,0,0,0,1,0,0.5,0.222222222222222,3,3
2021-02-05,"Hertha","Bayern Munich",0,1,"A",11,17,7,7,12,15,3,11,2,1,0,0,25,29,0.664,"74649","4000",0.053584106953877,26.8,26,0.458,2020,"German Bundesliga",66.25,90.53,0.1331,0.6901,0.1768,1.03,2.52,18.1,37.1,1.49,1.75,0.76,2.32,0,1.05,1,-24.28,-0.26,-1.8,0,-19,1,0,1,0,0,3,0.166666666666667,0.166666666666667,0.0666666666666667,0,0,1,0.636363636363636,0.411764705882353,-1,-3
2021-02-06,"Augsburg","Wolfsburg",0,2,"A",9,17,1,9,10,15,7,4,2,0,0,0,26.6,24,0.595,"30660","6000",0.19569471624266,25.6,25,0.756,2020,"German Bundesliga",59.53,77.54,0.1923,0.5489,0.2588,0.85,1.63,14.4,76.5,0.52,2.03,0.76,1.6,0,2.1,2,-18.01,-1.51,1,0,-62.1,1,0,1,0,0,3,0.2,0.2,0,0,0,1,0.111111111111111,0.529411764705882,-2,-3
2021-02-06,"Freiburg","Dortmund",2,1,"H",6,16,3,5,12,12,1,1,1,2,0,0,26,22,0.432,"24000","3200",0.13333333333333,24.8,26,0.656,2020,"German Bundesliga",67.94,84.14,0.2012,0.5837,0.215,1.18,2.13,11.9,78.9,0.17,1.33,0.18,1.04,2.1,1.05,-1,-16.2,-1.16,1.2,0,-67,1,1,0,0,3,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0,1,0,0.5,0.3125,1,3
2021-02-06,"Leverkusen","Stuttgart",5,2,"H",25,14,11,7,12,9,4,4,0,0,0,0,25.6,28,0.649,"30210","6042",0.2,23.9,26,0.591,2020,"German Bundesliga",80.69,71.02,0.5997,0.1694,0.2309,1.88,0.89,83.4,12.1,4.07,1.68,3.6,1.22,4.9,2.1,0,9.67,2.39,1.7,0,71.3,1,1,0,0,3,0,0,0,0,0,1,0,0.44,0.5,3,3
2021-02-06,"Mainz","Union Berlin",1,0,"H",9,10,5,3,12,11,3,1,2,5,0,1,25.6,31,0.573,"34000","3403",0.10008823529412,26.9,27,0.303,2020,"German Bundesliga",60.77,69.96,0.3738,0.3466,0.2796,1.3,1.24,48.8,13.4,1.8,1.39,1.65,1.3,1.05,0,-3,-9.18999999999999,0.41,-1.3,-1,35.4,1,1,0,0,3,0,0.166666666666667,0.166666666666667,0.454545454545455,0.0909090909090909,1,0,0.555555555555556,0.3,1,3
2021-02-06,"Schalke 04","RB Leipzig",0,3,"A",3,24,1,10,14,16,1,7,2,1,0,0,25.6,35,0.608,"62271","300",0.0048176518764754,24.7,23,0.887,2020,"German Bundesliga",52.91,83.34,0.126,0.6735,0.2005,0.8,2.13,28.4,61.6,0.2,2.72,0.32,3.38,0,2.66,1,-30.43,-2.52,0.900000000000002,0,-33.2,1,0,1,0,0,3,0.142857142857143,0.142857142857143,0.0625,0,0,1,0.333333333333333,0.416666666666667,-3,-3
2021-02-06,"M'gladbach","FC Koln",1,2,"A",10,7,2,3,17,11,4,1,4,2,0,0,26.7,23,0.596,"54022","5342",0.098885639184036,24.4,27,0.403,2020,"German Bundesliga",77.44,59.97,0.662,0.1356,0.2024,2.14,0.85,57.3,30.8,0.56,0.65,1.32,0.36,1.05,2.1,2,17.47,-0.09,2.3,0,26.5,1,0,1,0,0,3,0.235294117647059,0.235294117647059,0.181818181818182,0,0,1,0.2,0.428571428571429,-1,-3
2021-02-07,"Hoffenheim","Ein Frankfurt",1,3,"A",8,9,2,5,15,12,4,7,0,3,0,0,25.5,30,0.727,"30150","6165",0.2044776119403,27.1,24,0.753,2020,"German Bundesliga",71,77.15,0.3176,0.4441,0.2383,1.5,1.81,3,65.9,0.74,1.24,1.3,1.46,1.05,3.15,-3,-6.15000000000001,-0.5,-1.6,0,-62.9,1,0,1,0,0,3,0,0,0.25,0,0,1,0.25,0.555555555555556,-2,-3
2021-02-12,"RB Leipzig","Augsburg",2,1,"H",16,4,6,2,23,15,3,4,3,5,0,0,24.7,23,0.887,"42146","8500",0.20167987472121,26.6,24,0.595,2020,"German Bundesliga",84.65,58.37,0.7981,0.0478,0.1541,2.27,0.38,53,18.2,2.26,0.94,1.41,0.61,2.1,1.05,-2,26.28,1.32,-1.9,0,34.8,1,1,0,0,3,0,0.130434782608696,0.130434782608696,0.333333333333333,0,1,0,0.375,0.5,1,3
2021-02-13,"Dortmund","Hoffenheim",2,2,"D",6,12,3,6,21,16,1,7,3,7,0,0,24.8,26,0.656,"81365","7033",0.086437657469428,25.5,30,0.727,2020,"German Bundesliga",84.16,70.21,0.674,0.1381,0.1878,2.36,0.98,75.8,2.7,1.49,2.2,1.38,1.61,2.1,2.1,-4,13.95,-0.71,-0.699999999999999,0,73.1,1,0,0,1,1,1,0.142857142857143,0.142857142857143,0.4375,0,0.5,0.5,0.5,0.5,0,0
2021-02-13,"Leverkusen","Mainz",2,2,"D",11,19,5,6,13,17,2,2,5,1,0,0,25.6,28,0.649,"30210","6042",0.2,25.6,31,0.573,2020,"German Bundesliga",81.59,61.6,0.6773,0.1207,0.202,2.1,0.75,76.1,51.1,1.93,2.63,1.22,2.11,1.73,2.1,4,19.99,-0.7,0,0,25,1,0,0,1,1,1,0.384615384615385,0.384615384615385,0.0588235294117647,0,0.5,0.5,0.454545454545455,0.315789473684211,0,0
2021-02-13,"Stuttgart","Hertha",1,1,"D",11,11,3,3,21,17,1,5,2,2,0,0,23.9,26,0.591,"60449","8750",0.14475011993581,25,29,0.664,2020,"German Bundesliga",69.1,66.48,0.4606,0.2868,0.2526,1.66,1.26,2.1,22.1,1.43,1.17,1.27,1.04,1.05,1.05,0,2.61999999999999,0.26,-1.1,0,-20,1,0,0,1,1,1,0.0952380952380952,0.0952380952380952,0.117647058823529,0,0.5,0.5,0.272727272727273,0.272727272727273,0,0
2021-02-13,"Werder Bremen","Freiburg",0,0,"D",12,8,4,2,4,20,4,1,0,2,0,0,25.8,26,0.667,"42100","8400",0.19952494061758,26,22,0.432,2020,"German Bundesliga",65.31,68.21,0.3832,0.3423,0.2745,1.36,1.27,11.3,10.6,0.88,0.54,0.88,0.53,0,0,-2,-2.89999999999999,0.34,-0.199999999999999,0,0.700000000000001,1,0,0,1,1,1,0,0,0.1,0,0.5,0.5,0.333333333333333,0.25,0,0
2021-02-13,"Union Berlin","Schalke 04",0,0,"D",19,6,3,1,14,15,1,6,3,2,0,0,26.9,27,0.303,"22012","4467",0.20293476285662,25.6,35,0.608,2020,"German Bundesliga",69.23,51.12,0.591,0.1611,0.248,1.7,0.76,7.1,15.9,2.28,0.4,1.45,0.92,0,0,1,18.11,1.88,1.3,0,-8.8,1,0,0,1,1,1,0.214285714285714,0.214285714285714,0.133333333333333,0,0.5,0.5,0.157894736842105,0.166666666666667,0,0
2021-02-14,"Ein Frankfurt","FC Koln",2,0,"H",17,6,7,1,14,4,7,2,3,1,0,0,27.1,24,0.753,"51500","7250",0.14077669902913,24.4,27,0.403,2020,"German Bundesliga",77.92,61.29,0.6744,0.1238,0.2017,2.11,0.77,75.2,21.6,2.8,0.54,2.07,0.83,1.89,0,2,16.63,2.26,2.7,0,53.6,1,1,0,0,3,0,0.214285714285714,0.214285714285714,0.25,0,1,0,0.411764705882353,0.166666666666667,2,3
2021-02-14,"Wolfsburg","M'gladbach",0,0,"D",18,12,6,4,10,11,9,6,1,3,0,0,25.6,25,0.756,"30000","2566",0.085533333333333,26.7,23,0.596,2020,"German Bundesliga",78.6,76.53,0.4727,0.2726,0.2547,1.65,1.2,88.8,58.4,0.79,0.62,1.92,1.23,0,0,-2,2.06999999999999,0.17,-1.1,0,30.4,1,0,0,1,1,1,0.1,0.1,0.272727272727273,0,0.5,0.5,0.333333333333333,0.333333333333333,0,0
2021-02-15,"Bayern Munich","Bielefeld",3,3,"D",19,7,11,3,7,13,5,2,1,1,0,0,26.8,26,0.458,"75024","0",0,26,26,0.539,2020,"German Bundesliga",90.51,56.58,0.8799,0.0282,0.0919,3.03,0.42,54.3,48.1,2.69,1.37,1.45,0.95,3.15,3.15,0,33.93,1.32,0.800000000000001,0,6.2,1,0,0,1,1,1,0.142857142857143,0.142857142857143,0.0769230769230769,0,0.5,0.5,0.578947368421053,0.428571428571429,0,0
2021-02-19,"Bielefeld","Wolfsburg",0,3,"A",7,11,2,6,10,14,3,8,0,2,0,0,26,26,0.539,"26515","5460",0.20592117669244,25.6,25,0.756,2020,"German Bundesliga",58.75,78.73,0.1986,0.5356,0.2658,0.84,1.57,46.3,77.9,0.36,1.5,0.93,1.36,0,3.15,-2,-19.98,-1.14,0.399999999999999,0,-31.6,1,0,1,0,0,3,0,0,0.142857142857143,0,0,1,0.285714285714286,0.545454545454545,-3,-3
2021-02-20,"Ein Frankfurt","Bayern Munich",2,1,"H",12,22,6,6,12,7,6,10,2,1,0,0,27.1,24,0.753,"51500","7250",0.14077669902913,26.8,26,0.458,2020,"German Bundesliga",78.61,89.08,0.2894,0.4914,0.2192,1.6,2.12,73.9,54.1,2.03,1.8,1.07,3.87,2.1,1.05,1,-10.47,0.23,0.300000000000001,0,19.8,1,1,0,0,3,0,0.166666666666667,0.166666666666667,0.142857142857143,0,1,0,0.5,0.272727272727273,1,3
2021-02-20,"FC Koln","Stuttgart",0,1,"A",9,9,0,3,15,10,0,6,2,1,0,0,24.4,27,0.403,"50000","300",0.006,23.9,26,0.591,2020,"German Bundesliga",60.56,68.89,0.3504,0.3907,0.2589,1.41,1.5,29.6,1.6,0.7,0.48,0.9,1.12,0,1.05,1,-8.33,0.22,0.5,0,28,1,0,1,0,0,3,0.133333333333333,0.133333333333333,0.1,0,0,1,0,0.333333333333333,-1,-3
2021-02-20,"Freiburg","Union Berlin",0,1,"A",9,15,1,4,15,14,2,4,2,2,0,0,26,22,0.432,"24000","3200",0.13333333333333,26.9,27,0.303,2020,"German Bundesliga",68.43,69.35,0.4279,0.2911,0.281,1.38,1.09,8.2,5,0.83,1.41,0.85,1.03,0,1.05,0,-0.919999999999987,-0.58,-0.899999999999999,0,3.2,1,0,1,0,0,3,0.133333333333333,0.133333333333333,0.142857142857143,0,0,1,0.111111111111111,0.266666666666667,-1,-3
2021-02-20,"M'gladbach","Mainz",1,2,"A",12,8,3,6,10,16,4,4,1,1,0,0,26.7,23,0.596,"54022","5342",0.098885639184036,25.6,31,0.573,2020,"German Bundesliga",76.7,63.81,0.5734,0.2013,0.2253,1.99,1.1,39.1,50.1,0.61,0.59,1.99,0.97,1.05,2.1,0,12.89,0.02,1.1,0,-11,1,0,1,0,0,3,0.1,0.1,0.0625,0,0,1,0.25,0.75,-1,-3
2021-02-20,"Schalke 04","Dortmund",0,4,"A",13,9,2,6,9,13,4,2,2,2,0,0,25.6,35,0.608,"62271","300",0.0048176518764754,24.8,26,0.656,2020,"German Bundesliga",51.36,83.53,0.1034,0.7229,0.1737,0.79,2.4,16.7,66.8,0.97,1.54,1.32,1.66,0,3.98,0,-32.17,-0.57,0.800000000000001,0,-50.1,1,0,1,0,0,3,0.222222222222222,0.222222222222222,0.153846153846154,0,0,1,0.153846153846154,0.666666666666667,-4,-3
2021-02-21,"Augsburg","Leverkusen",1,1,"D",6,10,3,3,16,13,1,4,2,4,0,0,26.6,24,0.595,"30660","6000",0.19569471624266,25.6,28,0.649,2020,"German Bundesliga",59,79.79,0.1734,0.5913,0.2353,0.88,1.84,25.7,78.3,0.88,0.51,0.28,1.21,1.05,1.05,-2,-20.79,0.37,1,0,-52.6,1,0,0,1,1,1,0.125,0.125,0.307692307692308,0,0.5,0.5,0.5,0.3,0,0
2021-02-21,"Hertha","RB Leipzig",0,3,"A",8,14,4,7,10,8,3,4,1,1,0,0,25,29,0.664,"74649","4000",0.053584106953877,24.7,23,0.887,2020,"German Bundesliga",66.88,83.65,0.2236,0.5185,0.2578,0.99,1.64,27.8,44.7,1.02,1,0.51,1.41,0,2.8,0,-16.77,0.02,0.300000000000001,0,-16.9,1,0,1,0,0,3,0.1,0.1,0.125,0,0,1,0.5,0.5,-3,-3
2021-02-21,"Hoffenheim","Werder Bremen",4,0,"H",12,3,6,1,16,12,6,3,2,2,0,0,25.5,30,0.727,"30150","6165",0.2044776119403,25.8,26,0.667,2020,"German Bundesliga",72.73,65.73,0.5238,0.2279,0.2482,1.74,1.06,3.3,11.6,2.88,0.12,1.67,0.81,3.68,0,0,7,2.76,-0.300000000000001,0,-8.3,1,1,0,0,3,0,0.125,0.125,0.166666666666667,0,1,0,0.5,0.333333333333333,4,3
2021-02-26,"Werder Bremen","Ein Frankfurt",2,1,"H",9,13,5,4,9,15,2,8,4,3,0,0,25.8,26,0.667,"42100","8400",0.19952494061758,27.1,24,0.753,2020,"German Bundesliga",63.88,78.69,0.2132,0.5368,0.25,0.99,1.72,18.2,75.7,0.8,1.08,0.75,1.57,2.1,1.05,1,-14.81,-0.28,-1.3,0,-57.5,1,1,0,0,3,0,0.444444444444444,0.444444444444444,0.2,0,1,0,0.555555555555556,0.307692307692308,1,3
2021-02-27,"Bayern Munich","FC Koln",5,1,"H",15,6,7,3,7,9,4,4,2,1,0,0,26.8,26,0.458,"75024","0",0,24.4,27,0.403,2020,"German Bundesliga",89.4,60.52,0.8665,0.0354,0.0981,3.05,0.5,85.9,36.5,2.26,0.91,1.92,1.43,4.55,1.05,1,28.88,1.35,2.4,0,49.4,1,1,0,0,3,0,0.285714285714286,0.285714285714286,0.111111111111111,0,1,0,0.466666666666667,0.5,4,3
2021-02-27,"Dortmund","Bielefeld",3,0,"H",20,8,9,2,12,16,5,2,0,3,0,0,24.8,26,0.656,"81365","7033",0.086437657469428,26,26,0.539,2020,"German Bundesliga",83.73,57.53,0.7964,0.0566,0.147,2.44,0.5,72.3,49,2.47,0.78,2.52,0.67,2.88,0,-3,26.2,1.69,-1.2,0,23.3,1,1,0,0,3,0,0,0,0.1875,0,1,0,0.45,0.25,3,3
2021-02-27,"Stuttgart","Schalke 04",5,1,"H",19,11,10,5,15,18,11,9,2,3,0,0,23.9,26,0.591,"60449","8750",0.14475011993581,25.6,35,0.608,2020,"German Bundesliga",69.46,51.13,0.6293,0.1551,0.2156,2.03,0.9,1.6,10.4,2.76,1.81,2.19,0.87,4.27,1.05,-1,18.33,0.95,-1.7,0,-8.8,1,1,0,0,3,0,0.133333333333333,0.133333333333333,0.166666666666667,0,1,0,0.526315789473684,0.454545454545455,4,3
2021-02-27,"Wolfsburg","Hertha",2,0,"H",11,7,2,2,15,14,3,5,5,0,1,0,25.6,25,0.756,"30000","2566",0.085533333333333,25,29,0.664,2020,"German Bundesliga",79.76,66.13,0.6213,0.1371,0.2416,1.73,0.67,76,30.6,0.49,1.08,1.07,0.75,1.61,0,5,13.63,-0.59,0.600000000000001,1,45.4,1,1,0,0,3,0,0.333333333333333,0.333333333333333,0,0,1,0,0.181818181818182,0.285714285714286,2,3
2021-02-27,"RB Leipzig","M'gladbach",3,2,"H",21,5,11,2,20,15,3,4,2,2,0,0,24.7,23,0.887,"42146","8500",0.20167987472121,26.7,23,0.596,2020,"German Bundesliga",84.31,75.41,0.5651,0.1965,0.2384,1.83,0.98,48.1,25.5,2.17,1.45,2.27,0.33,3.15,2.1,0,8.90000000000001,0.72,-2,0,22.6,1,1,0,0,3,0,0.1,0.1,0.133333333333333,0,1,0,0.523809523809524,0.4,1,3
2021-02-28,"Union Berlin","Hoffenheim",1,1,"D",4,15,1,4,13,12,3,4,0,2,0,0,26.9,27,0.303,"22012","4467",0.20293476285662,25.5,30,0.727,2020,"German Bundesliga",70.49,74.51,0.3655,0.3667,0.2677,1.37,1.37,6.6,1.3,0.98,1.44,0.58,1.82,1.05,1.05,-2,-4.02000000000001,-0.46,1.4,0,5.3,1,0,0,1,1,1,0,0,0.166666666666667,0,0.5,0.5,0.25,0.266666666666667,0,0
2021-02-28,"Mainz","Augsburg",0,1,"A",10,8,5,3,9,7,5,3,1,2,0,0,25.6,31,0.573,"34000","3403",0.10008823529412,26.6,24,0.595,2020,"German Bundesliga",64.8,59.58,0.5181,0.2187,0.2631,1.59,0.94,50.2,25.7,0.61,1.41,2.39,0.91,0,1.05,-1,5.22,-0.8,-1,0,24.5,1,0,1,0,0,3,0.111111111111111,0.111111111111111,0.285714285714286,0,0,1,0.5,0.375,-1,-3
2021-02-28,"Leverkusen","Freiburg",1,2,"A",21,6,5,3,12,11,8,3,2,3,0,0,25.6,28,0.649,"30210","6042",0.2,26,22,0.432,2020,"German Bundesliga",79.04,67.53,0.6232,0.1539,0.2229,1.94,0.84,68.9,4.1,1.33,1.26,2.06,1.17,1.05,2.1,-1,11.51,0.0700000000000001,-0.399999999999999,0,64.8,1,0,1,0,0,3,0.166666666666667,0.166666666666667,0.272727272727273,0,0,1,0.238095238095238,0.5,-1,-3
2021-03-05,"Schalke 04","Mainz",0,0,"D",2,19,2,2,10,16,2,6,2,2,0,0,25.6,35,0.608,"62271","300",0.0048176518764754,25.6,31,0.573,2020,"German Bundesliga",50.39,64.08,0.2539,0.4904,0.2557,1.12,1.65,6.7,54.5,0.38,1.14,0.24,1.96,0,0,0,-13.69,-0.76,0,0,-47.8,1,0,0,1,1,1,0.2,0.2,0.125,0,0.5,0.5,1,0.105263157894737,0,0
2021-03-06,"Ein Frankfurt","Stuttgart",1,1,"D",19,8,8,1,15,17,13,4,2,3,0,0,27.1,24,0.753,"51500","7250",0.14077669902913,23.9,26,0.591,2020,"German Bundesliga",78.27,69.65,0.6027,0.1864,0.211,2.16,1.12,83.3,4.6,1.62,1.11,2.12,0.68,1.05,1.05,-1,8.61999999999999,0.51,3.2,0,78.7,1,0,0,1,1,1,0.133333333333333,0.133333333333333,0.176470588235294,0,0.5,0.5,0.421052631578947,0.125,0,0
2021-03-06,"Freiburg","RB Leipzig",0,3,"A",5,13,1,8,10,13,1,2,1,1,0,0,26,22,0.432,"24000","3200",0.13333333333333,24.7,23,0.887,2020,"German Bundesliga",68.46,84.5,0.2088,0.5494,0.2418,1.02,1.8,7.7,58.9,0.18,1.86,0.41,2.21,0,2.91,0,-16.04,-1.68,1.3,0,-51.2,1,0,1,0,0,3,0.1,0.1,0.0769230769230769,0,0,1,0.2,0.615384615384615,-3,-3
2021-03-06,"Hertha","Augsburg",2,1,"H",17,7,7,4,15,13,6,1,2,3,0,0,25,29,0.664,"74649","4000",0.053584106953877,26.6,24,0.595,2020,"German Bundesliga",66.67,60.45,0.5146,0.2015,0.284,1.42,0.78,39.9,8.8,2.47,0.79,2.09,0.69,2.1,1.05,-1,6.22,1.68,-1.6,0,31.1,1,1,0,0,3,0,0.133333333333333,0.133333333333333,0.230769230769231,0,1,0,0.411764705882353,0.571428571428571,1,3
2021-03-06,"Hoffenheim","Wolfsburg",2,1,"H",9,17,4,5,13,15,2,6,2,4,0,1,25.5,30,0.727,"30150","6165",0.2044776119403,25.6,25,0.756,2020,"German Bundesliga",75.15,79.52,0.3321,0.4052,0.2628,1.33,1.49,1.2,71.1,1.05,1.74,1.27,2.06,2.1,1.05,-2,-4.36999999999999,-0.69,-0.100000000000001,-1,-69.9,1,1,0,0,3,0,0.153846153846154,0.153846153846154,0.266666666666667,0.0666666666666667,1,0,0.444444444444444,0.294117647058824,1,3
