"season,""date"",""league_id"",""league"",""HomeTeam"",""AwayTeam"",""spi1"",""spi2"",""prob1"",""prob2"",""probtie"",""proj_score1"",""proj_score2"",""importance1"",""importance2"",""score1"",""score2"",""xg1"",""xg2"",""nsxg1"",""nsxg2"",""adj_score1"",""adj_score2"""
"2019,2019-12-21,1832,""Belgian Jupiler League"",""Mouscron"",""Sporting de Charleroi"",45.82,49.01,0.4197,0.301,0.2793,1.34,1.09,15.1,21.7,1,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-21,1854,""Italy Serie A"",""Inter"",""Genoa"",79.81,56.97,0.7386,0.0934,0.168,2.46,0.76,61.7,48,4,0,2.36,0.33,1.75,0.44,4.2,0"
"2019,2019-12-21,1849,""Dutch Eredivisie"",""Heerenveen"",""Heracles"",46.36,44.86,0.467,0.2866,0.2463,1.86,1.42,0.7,1,1,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-21,1845,""German Bundesliga"",""Hertha"",""M'gladbach"",65.3,74.71,0.3094,0.4395,0.2512,1.35,1.65,19.3,68.1,0,0,0.73,0.66,0.63,1.36,0,0"
"2019,2019-12-21,1869,""Spanish Primera Division"",""Villarreal"",""Getafe"",72.63,79.79,0.3723,0.3438,0.284,1.25,1.19,14.8,54.7,1,0,2.43,0.7,1.06,0.68,1.05,0"
"2019,2019-12-21,2411,""Barclays Premier League"",""Man City"",""Leicester"",95.29,83.55,0.7512,0.0927,0.1562,2.55,0.79,44.9,34,3,1,3.62,1.03,2.69,0.45,3.15,1.05"
"2019,2019-12-21,1849,""Dutch Eredivisie"",""Sparta"",""AZ"",37.41,70.7,0.1319,0.6469,0.2212,0.78,2.02,12.3,66.5,3,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-21,1849,""Dutch Eredivisie"",""PSV EIndhoven"",""Zwolle"",62.8,34.63,0.7614,0.0806,0.158,2.62,0.74,12.7,31.8,4,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-21,1832,""Belgian Jupiler League"",""Eupen"",""Kortrijk"",30.72,38.09,0.3837,0.342,0.2743,1.31,1.22,2.9,3.5,1,2,NA,NA,NA,NA,NA,NA"
"2019,2019-12-21,1832,""Belgian Jupiler League"",""Cercle Brugge"",""Waregem"",25.13,46.8,0.2674,0.502,0.2306,1.33,1.89,52.3,18.4,2,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-21,1832,""Belgian Jupiler League"",""Waasland-Beveren"",""Standard"",26.71,54.93,0.2132,0.5637,0.2231,1.13,1.97,49.9,24,2,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-21,1843,""French Ligue 1"",""Strasbourg"",""St Etienne"",62.7,58.16,0.5005,0.2253,0.2742,1.48,0.9,14.4,11.5,2,1,0.58,1.55,0.66,0.42,2.1,1.05"
"2019,2019-12-21,1843,""French Ligue 1"",""Nice"",""Toulouse"",56.83,50.63,0.4845,0.262,0.2535,1.66,1.15,15.5,48.7,3,0,2.02,0.39,1.32,0.72,3.15,0"
"2019,2019-12-21,1843,""French Ligue 1"",""Rennes"",""Bordeaux"",62.98,59.16,0.5219,0.1965,0.2816,1.43,0.76,54.6,19,1,0,1.03,0.62,1.11,0.85,1.05,0"
"2019,2019-12-21,1843,""French Ligue 1"",""Reims"",""Lyon"",62.03,71.31,0.3183,0.3755,0.3063,1.02,1.13,33,54.7,1,1,1.27,1.7,0.83,1.15,1.05,1.05"
"2019,2019-12-21,1843,""French Ligue 1"",""Paris SG"",""Amiens"",90.38,51.97,0.8953,0.0235,0.0813,3.15,0.39,3.6,34.8,4,1,5.29,0.56,3.57,0.66,3.85,1.05"
"2019,2019-12-21,1843,""French Ligue 1"",""Marseille"",""Nimes"",70.05,50.3,0.6722,0.1173,0.2106,1.97,0.68,69.3,54.8,3,1,2.34,1.15,1.54,0.93,2.86,1.05"
"2019,2019-12-21,1843,""French Ligue 1"",""Nantes"",""Angers"",63.9,62.78,0.4703,0.2183,0.3113,1.22,0.73,35.9,15.4,1,2,0.37,1.11,0.39,1.49,1.05,2.1"
"2019,2019-12-21,1849,""Dutch Eredivisie"",""Willem II"",""For Sittard"",44.93,27.78,0.6121,0.1805,0.2075,2.35,1.21,1.5,47.7,0,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-21,1854,""Italy Serie A"",""Torino"",""Spal"",61.58,53.91,0.4895,0.237,0.2735,1.52,0.97,17.2,46.5,1,2,1.3,1.13,1.39,1.39,1.05,1.89"
"2019,2019-12-21,1843,""French Ligue 1"",""Montpellier"",""Brest"",65.08,54.33,0.5556,0.1839,0.2605,1.6,0.8,17.7,17.1,4,0,1.88,0.88,0.84,1.67,3.88,0"
"2019,2019-12-21,1843,""French Ligue 1"",""Dijon"",""Metz"",55.49,51.72,0.4754,0.2339,0.2907,1.35,0.86,43.4,49.2,2,2,1.1,0.91,1.36,0.8,2.1,2.1"
"2019,2019-12-21,1843,""French Ligue 1"",""Monaco"",""Lille"",67.31,70.04,0.3995,0.3335,0.267,1.43,1.29,43.4,73.9,5,1,3.62,0.6,2.05,1.24,4.72,1.05"
"2019,2019-12-21,1869,""Spanish Primera Division"",""Valladolid"",""Valencia"",61.63,73.14,0.3178,0.4135,0.2688,1.22,1.43,37.5,35.6,1,1,0.77,0.79,1.36,1.26,1.05,1.05"
"2019,2019-12-22,1882,""Turkish Turkcell Super Lig"",""Genclerbirligi"",""Sivasspor"",37.65,54.76,0.2536,0.5227,0.2237,1.36,2.03,28.2,79,2,2,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1869,""Spanish Primera Division"",""Leganes"",""Espanol"",65.85,67.61,0.4261,0.2827,0.2912,1.29,0.99,54,55,2,0,0.75,0.84,0.67,1.48,2.1,0"
"2019,2019-12-22,1849,""Dutch Eredivisie"",""Ajax"",""Den Haag"",80.61,38.71,0.8949,0.0246,0.0805,3.34,0.46,57.1,35.5,6,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1854,""Italy Serie A"",""Atalanta"",""Milan"",76.68,73.07,0.5321,0.2279,0.24,1.86,1.14,68.7,27.4,5,0,2.11,0.38,1.35,0.49,4.87,0"
"2019,2019-12-22,1869,""Spanish Primera Division"",""Osasuna"",""Sociedad"",70.72,79.07,0.3182,0.4115,0.2703,1.21,1.41,12.2,62.2,3,4,3.71,2.76,2.08,1.25,3.15,3.81"
"2019,2019-12-22,1849,""Dutch Eredivisie"",""Groningen"",""FC Emmen"",44.38,33.09,0.531,0.1721,0.2969,1.42,0.68,4.4,34.2,2,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1832,""Belgian Jupiler League"",""Gent"",""Club Brugge"",57.18,72.26,0.2913,0.4491,0.2597,1.18,1.53,34.1,42,1,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1849,""Dutch Eredivisie"",""Utrecht"",""Feyenoord"",51.85,56.35,0.412,0.3264,0.2615,1.63,1.42,5.6,6.5,1,2,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1882,""Turkish Turkcell Super Lig"",""Kayserispor"",""Buyuksehyr"",28.01,56.53,0.1663,0.6042,0.2295,0.87,1.88,38.6,65.9,1,4,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1854,""Italy Serie A"",""Parma"",""Brescia"",59.12,54.2,0.4531,0.2738,0.2732,1.5,1.1,12.7,49.3,1,1,0.89,1.75,1.09,1.05,1.05,1.05"
"2019,2019-12-22,1854,""Italy Serie A"",""Lecce"",""Bologna"",52.11,62.8,0.3634,0.3854,0.2512,1.54,1.59,45.5,16.7,2,3,1.64,4.65,1.25,2.04,2.1,3.15"
"2019,2019-12-22,2411,""Barclays Premier League"",""Watford"",""Man United"",67.57,81.47,0.2956,0.4386,0.2658,1.15,1.46,46.7,37.3,2,0,1.6,1.52,1.47,1.53,2.1,0"
"2019,2019-12-22,1845,""German Bundesliga"",""Fortuna Dusseldorf"",""Union Berlin"",58.07,64.24,0.4314,0.2937,0.2749,1.43,1.13,53.1,21,2,1,1.08,1.86,1.5,1.35,2.1,1.05"
"2019,2019-12-22,1869,""Spanish Primera Division"",""Betis"",""Ath Madrid"",68.94,86.75,0.2218,0.5276,0.2506,1,1.69,10.8,66.7,1,2,1.14,1.33,0.99,1.23,1.05,1.75"
"2019,2019-12-22,1849,""Dutch Eredivisie"",""Vitesse"",""VVV Venlo"",51.31,27.7,0.7072,0.1115,0.1813,2.47,0.88,2.3,49.9,3,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1882,""Turkish Turkcell Super Lig"",""Fenerbahce"",""Besiktas"",56.39,55.65,0.4574,0.305,0.2376,1.81,1.44,60.5,71.9,3,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,2411,""Barclays Premier League"",""Tottenham"",""Chelsea"",83.37,85.22,0.4286,0.3431,0.2283,1.85,1.64,84.7,89.1,0,2,0.42,1.35,0.71,1.3,0,2.1"
"2019,2019-12-22,1832,""Belgian Jupiler League"",""St Truiden"",""Antwerp"",37.91,52.39,0.3061,0.446,0.248,1.32,1.64,1.9,20.8,1,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1845,""German Bundesliga"",""Paderborn"",""Ein Frankfurt"",55.58,71.13,0.3103,0.435,0.2547,1.33,1.61,37.1,12.8,2,1,1.7,1.98,1.76,1.47,2.1,1.05"
"2019,2019-12-22,1869,""Spanish Primera Division"",""Levante"",""Celta"",62.22,67.97,0.4113,0.3356,0.2531,1.56,1.39,25.8,45.6,3,1,2.53,1.69,1.42,1.29,2.63,1.05"
"2019,2019-12-22,1832,""Belgian Jupiler League"",""Anderlecht"",""Genk"",48.32,54.39,0.3971,0.3433,0.2596,1.45,1.33,12.7,33.6,2,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-22,1854,""Italy Serie A"",""Sassuolo"",""Napoli"",61.73,78.66,0.2427,0.5164,0.2409,1.21,1.86,14.6,36.8,1,2,1.33,1.99,1.72,2.54,1.05,2.1"
"2019,2019-12-22,1869,""Spanish Primera Division"",""Real Madrid"",""Ath Bilbao"",89.45,74.05,0.7549,0.073,0.1721,2.21,0.53,83.4,29.1,0,0,2.59,0.42,3.49,0.42,0,0"
"2019,2019-12-23,1882,""Turkish Turkcell Super Lig"",""Denizlispor"",""Alanyaspor"",37.13,47.07,0.3436,0.3582,0.2983,1.11,1.14,11.7,15,1,5,NA,NA,NA,NA,NA,NA"
"2019,2019-12-23,1882,""Turkish Turkcell Super Lig"",""Konyaspor"",""Trabzonspor"",38,56.01,0.2713,0.4551,0.2736,1.06,1.45,33.9,52.5,0,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-26,2411,""Barclays Premier League"",""Tottenham"",""Brighton"",82.47,69.12,0.6555,0.146,0.1985,2.17,0.92,46.3,23.1,2,1,1.2,1.26,1.18,0.9,2.1,1.05"
"2019,2019-12-26,1832,""Belgian Jupiler League"",""Waasland-Beveren"",""St Truiden"",28.06,37.95,0.3976,0.3467,0.2557,1.49,1.37,51.9,1.9,1,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-26,1832,""Belgian Jupiler League"",""Mouscron"",""Mechelen"",45.53,37.63,0.5494,0.1997,0.2508,1.65,0.89,12.8,8.3,1,2,NA,NA,NA,NA,NA,NA"
"2019,2019-12-26,1832,""Belgian Jupiler League"",""Kortrijk"",""Cercle Brugge"",38.99,26.7,0.564,0.2106,0.2254,1.94,1.1,6.4,57.1,1,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-26,1832,""Belgian Jupiler League"",""Genk"",""Eupen"",52.85,29.94,0.7039,0.107,0.1891,2.15,0.7,20.8,9.5,2,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-26,2411,""Barclays Premier League"",""Sheffield United"",""Watford"",71.45,68.73,0.4268,0.288,0.2852,1.31,1.02,8.6,49.1,1,1,2.38,0.51,1.43,0.73,1.05,1.05"
"2019,2019-12-26,2411,""Barclays Premier League"",""Bournemouth"",""Arsenal"",68.68,75.46,0.3855,0.358,0.2565,1.46,1.4,30.9,8.7,1,1,1.48,1.73,1.04,2.18,1.05,1.05"
"2019,2019-12-26,2411,""Barclays Premier League"",""Everton"",""Burnley"",77.57,70.43,0.5368,0.2063,0.2569,1.6,0.89,15.9,10.9,1,0,1.52,0.66,1.34,0.79,1.05,0"
"2019,2019-12-26,2411,""Barclays Premier League"",""Crystal Palace"",""West Ham"",69.68,66.1,0.4536,0.2789,0.2675,1.47,1.09,19.1,37.6,2,1,2.47,0.91,2.44,1.62,2.1,1.05"
"2019,2019-12-26,2411,""Barclays Premier League"",""Chelsea"",""Southampton"",86.28,66.8,0.759,0.087,0.154,2.54,0.74,60.8,37.8,0,2,0.91,0.96,1.98,0.32,0,2.03"
"2019,2019-12-26,2411,""Barclays Premier League"",""Aston Villa"",""Norwich"",63.9,59.27,0.5254,0.2407,0.2339,1.85,1.18,52.2,38.2,1,0,0.73,1.53,1.3,1.73,1.05,0"
"2019,2019-12-26,1832,""Belgian Jupiler League"",""Club Brugge"",""Waregem"",72.03,44.87,0.8064,0.0526,0.141,2.44,0.47,40.1,16.4,4,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-26,2411,""Barclays Premier League"",""Man United"",""Newcastle"",80.44,64.6,0.6517,0.1288,0.2195,1.87,0.69,29.8,17.7,4,1,1.97,0.94,1.82,0.46,4.2,1.05"
"2019,2019-12-26,1832,""Belgian Jupiler League"",""Standard"",""Gent"",53.37,57.27,0.4229,0.3241,0.253,1.56,1.33,31.7,31.8,0,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-26,2411,""Barclays Premier League"",""Leicester"",""Liverpool"",83.05,92.56,0.2631,0.5034,0.2335,1.28,1.85,33.8,62.5,0,4,0.14,4.24,0.28,2.17,0,3.88"
"2019,2019-12-27,1832,""Belgian Jupiler League"",""Sporting de Charleroi"",""Oostende"",49.23,32.01,0.6531,0.1272,0.2197,1.87,0.68,17.4,5.8,5,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-27,1882,""Turkish Turkcell Super Lig"",""Besiktas"",""Genclerbirligi"",54.54,38.08,0.6469,0.1591,0.194,2.32,1.07,41,22.4,4,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-27,1832,""Belgian Jupiler League"",""Antwerp"",""Anderlecht"",52.24,49.67,0.4849,0.2507,0.2644,1.52,1.02,24.4,17.5,0,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-27,2411,""Barclays Premier League"",""Wolves"",""Man City"",76.49,95.47,0.1503,0.6578,0.1919,1,2.28,29.5,27.6,3,2,2.4,1.83,1.99,0.41,2.52,2.1"
"2019,2019-12-28,1882,""Turkish Turkcell Super Lig"",""Ankaragucu"",""Denizlispor"",28.45,34.26,0.4071,0.319,0.2739,1.39,1.2,45.9,20.2,2,2,NA,NA,NA,NA,NA,NA"
"2019,2019-12-28,2411,""Barclays Premier League"",""Brighton"",""Bournemouth"",69.85,68.23,0.4663,0.271,0.2628,1.52,1.09,34.6,36,2,0,0.79,0.63,1.54,1.38,1.89,0"
"2019,2019-12-28,1882,""Turkish Turkcell Super Lig"",""Buyuksehyr"",""Kasimpasa"",57.91,39.15,0.6926,0.1213,0.1861,2.29,0.84,68.5,34.2,5,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-28,1882,""Turkish Turkcell Super Lig"",""Trabzonspor"",""Kayserispor"",56.71,26.97,0.8154,0.0529,0.1317,2.63,0.53,66,40.3,6,2,NA,NA,NA,NA,NA,NA"
"2019,2019-12-28,2411,""Barclays Premier League"",""Watford"",""Aston Villa"",68.22,63.42,0.4875,0.2621,0.2504,1.65,1.15,55.3,56.6,3,0,3.38,0.66,2.14,1.22,3.14,0"
"2019,2019-12-28,2411,""Barclays Premier League"",""Newcastle"",""Everton"",63.78,77.89,0.3077,0.4133,0.279,1.11,1.33,25.9,11.4,1,2,1.71,2.85,1.7,1.31,1.05,2.1"
"2019,2019-12-28,2411,""Barclays Premier League"",""Southampton"",""Crystal Palace"",68.37,70.19,0.4622,0.2744,0.2634,1.51,1.1,30.9,11.4,1,1,1.55,0.22,1.38,0.5,1.05,1.05"
"2019,2019-12-28,1882,""Turkish Turkcell Super Lig"",""Galatasaray"",""Antalyaspor"",57.06,30.16,0.7525,0.0769,0.1706,2.26,0.57,28.3,49,5,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-28,2411,""Barclays Premier League"",""Norwich"",""Tottenham"",60.16,82,0.1965,0.5909,0.2126,1.13,2.09,34.1,61.4,2,2,0.27,1.99,0.52,1.96,2.1,2.1"
"2019,2019-12-28,2411,""Barclays Premier League"",""West Ham"",""Leicester"",65.09,80.89,0.2727,0.4852,0.242,1.25,1.74,41.4,52.2,1,2,1.06,2.54,1.88,1.58,1.05,2.1"
"2019,2019-12-28,2411,""Barclays Premier League"",""Burnley"",""Man United"",70.38,80.8,0.2997,0.4341,0.2662,1.16,1.46,15.3,39.5,0,2,0.64,2.17,1.04,1.22,0,1.58"
"2019,2019-12-29,1882,""Turkish Turkcell Super Lig"",""Sivasspor"",""Goztep"",54.38,43.22,0.613,0.1647,0.2223,1.95,0.9,72.3,8.8,1,0,NA,NA,NA,NA,NA,NA"
"2019,2019-12-29,1882,""Turkish Turkcell Super Lig"",""Gaziantep"",""Yeni Malatyaspor"",38.54,46.69,0.3729,0.3796,0.2475,1.55,1.57,5.9,7.7,1,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-29,1882,""Turkish Turkcell Super Lig"",""Alanyaspor"",""Konyaspor"",50.6,37.09,0.5649,0.1667,0.2684,1.52,0.69,22.5,31.3,2,1,NA,NA,NA,NA,NA,NA"
"2019,2019-12-29,2411,""Barclays Premier League"",""Arsenal"",""Chelsea"",75.9,85.4,0.2822,0.4825,0.2354,1.34,1.82,13.1,71,1,2,0.86,1.67,1.37,1.43,1.05,2.1"
"2019,2019-12-29,1882,""Turkish Turkcell Super Lig"",""Rizespor"",""Fenerbahce"",38.24,57.61,0.2422,0.5224,0.2354,1.21,1.87,13.1,55.2,1,2,NA,NA,NA,NA,NA,NA"
"2019,2019-12-29,2411,""Barclays Premier League"",""Liverpool"",""Wolves"",93.8,78.45,0.76,0.0802,0.1598,2.4,0.64,32.1,40,1,0,1.77,0.49,1.99,0.67,1.05,0"
"2019,2019-12-29,2411,""Barclays Premier League"",""Man City"",""Sheffield United"",94.53,71.91,0.8507,0.0398,0.1095,2.82,0.48,13.6,13.6,2,0,1.22,1.21,1.27,0.76,1.8,0"
"2019,2020-01-01,2411,""Barclays Premier League"",""Brighton"",""Chelsea"",70.31,85.74,0.2215,0.5452,0.2334,1.1,1.85,18.1,66.3,1,1,1.74,1.39,2.08,1.32,1.05,1.05"
"2019,2020-01-01,2411,""Barclays Premier League"",""Burnley"",""Aston Villa"",69.44,61.33,0.4966,0.2524,0.251,1.65,1.1,27.5,50.8,1,2,2.49,1.43,2.11,1.35,1.05,2.1"
"2019,2020-01-01,2411,""Barclays Premier League"",""Watford"",""Wolves"",69.87,78.66,0.368,0.354,0.278,1.26,1.23,50.6,31.5,2,1,1.08,1.29,1.53,0.92,2.1,1.05"
"2019,2020-01-01,2411,""Barclays Premier League"",""Southampton"",""Tottenham"",68.97,82.24,0.2711,0.495,0.2339,1.31,1.84,26.2,52,1,0,1.31,1.18,1.14,1.25,1.05,0"
"2019,2020-01-01,2411,""Barclays Premier League"",""Newcastle"",""Leicester"",63.33,81.03,0.2378,0.5146,0.2476,1.07,1.69,26.5,46.1,0,3,0.74,3.16,0.25,2.28,0,2.72"
"2019,2020-01-01,2411,""Barclays Premier League"",""Norwich"",""Crystal Palace"",59.95,69.91,0.3742,0.3493,0.2764,1.28,1.23,30,11.6,1,1,1.68,1.42,1.25,1.16,1.05,1.05"
"2019,2020-01-01,2411,""Barclays Premier League"",""Man City"",""Everton"",94.17,77.82,0.7866,0.0721,0.1413,2.63,0.68,11,13.2,2,1,1.84,0.96,1.95,1.12,2.1,1.05"
"2019,2020-01-01,2411,""Barclays Premier League"",""West Ham"",""Bournemouth"",64.78,68,0.4361,0.3073,0.2566,1.54,1.26,56.5,48.8,4,0,2.05,0.6,1.46,0.58,4.2,0"
"2019,2020-01-01,2411,""Barclays Premier League"",""Arsenal"",""Man United"",75.56,81.75,0.3459,0.399,0.2551,1.38,1.5,9.2,48.9,2,0,1.54,0.82,1.71,1.81,2.1,0"
"2019,2020-01-02,2411,""Barclays Premier League"",""Liverpool"",""Sheffield United"",93.82,72.98,0.8273,0.0423,0.1304,2.49,0.4,26.9,14,2,0,4.27,0.67,2.68,0.58,2.1,0"
"2019,2020-01-03,1869,""Spanish Primera Division"",""Valladolid"",""Leganes"",61.94,66.05,0.4033,0.2808,0.3158,1.12,0.88,49.8,57.2,2,2,1.73,1.92,1.67,1.74,2.1,2.1"
"2019,2020-01-03,1869,""Spanish Primera Division"",""Sevilla"",""Ath Bilbao"",80.52,73.73,0.6033,0.1358,0.2609,1.55,0.58,84.6,34.5,1,1,1.14,0.24,1.53,0.41,1.05,1.05"
"2019,2020-01-04,1869,""Spanish Primera Division"",""Valencia"",""Eibar"",73.07,70.32,0.5215,0.2291,0.2494,1.7,1.04,28.6,21.5,1,0,1.02,1.1,1.23,1.17,1.05,0"
"2019,2020-01-04,1869,""Spanish Primera Division"",""Getafe"",""Real Madrid"",79.09,89.75,0.257,0.4726,0.2704,1.02,1.48,49.5,77.3,0,3,1.5,2.18,1.24,1.01,0,2.63"
"2019,2020-01-04,1864,""Portuguese Liga"",""Aves"",""Santa Clara"",38.65,42.6,0.4284,0.303,0.2686,1.37,1.11,52.5,34.3,0,1,1.14,1.28,0.68,1,0,1.05"
"2019,2020-01-04,1864,""Portuguese Liga"",""Boavista"",""Portimonense"",45.84,44.74,0.435,0.2694,0.2956,1.2,0.88,10,31.7,1,1,0.71,0.68,0.86,1.44,1.05,1.05"
"2019,2020-01-04,1869,""Spanish Primera Division"",""Ath Madrid"",""Levante"",86.73,62.79,0.8131,0.0503,0.1366,2.51,0.47,72.1,11.9,2,1,1.84,0.9,1.29,1.23,2.1,1.05"
"2019,2020-01-04,1864,""Portuguese Liga"",""Belenenses"",""Sp Braga"",38.67,61.8,0.2561,0.4912,0.2527,1.06,1.57,29.6,2,1,7,0.55,4.28,0.21,1.8,1.05,6.22"
"2019,2020-01-04,1869,""Spanish Primera Division"",""Espanol"",""Barcelona"",67.58,88.84,0.1736,0.6253,0.2011,1.1,2.24,51.1,86.1,2,2,0.74,2.7,0.73,2.42,1.89,2.1"
"2019,2020-01-04,1864,""Portuguese Liga"",""Guimaraes"",""Benfica"",57.55,77.92,0.1938,0.585,0.2212,0.99,1.9,3.3,75,0,1,0.66,0.63,1.14,0.58,0,1.05"
"2019,2020-01-05,1869,""Spanish Primera Division"",""Granada"",""Mallorca"",67.24,59.64,0.4943,0.2422,0.2635,1.56,1.01,17.9,52.4,1,0,1.88,0.96,1.42,1.35,1.05,0"
"2019,2020-01-05,1854,""Italy Serie A"",""Brescia"",""Lazio"",55.2,74.02,0.2348,0.52,0.2452,1.14,1.8,47.9,62.2,1,2,0.37,1.94,0.54,2.92,1.05,1.68"
"2019,2020-01-05,1869,""Spanish Primera Division"",""Sociedad"",""Villarreal"",77.99,73.62,0.5535,0.2217,0.2248,1.99,1.18,66.5,27.1,1,2,1.14,1.51,1.64,1.38,1.05,2.1"
"2019,2020-01-05,1854,""Italy Serie A"",""Spal"",""Verona"",54.94,56.64,0.432,0.2822,0.2858,1.38,1.06,53.7,32.2,0,2,1.31,2.28,1.55,1.91,0,1.58"
"2019,2020-01-05,1864,""Portuguese Liga"",""Tondela"",""Gil Vicente"",41.07,44.89,0.4134,0.3076,0.279,1.28,1.06,14.9,12.8,1,1,1.52,1.14,0.98,0.79,1.05,1.05"
"2019,2020-01-05,1864,""Portuguese Liga"",""Rio Ave"",""Maritimo"",51.91,38.26,0.5711,0.1832,0.2457,1.63,0.8,4.4,29.5,0,1,0.92,1.43,1.07,0.55,0,1.05"
"2019,2020-01-05,1864,""Portuguese Liga"",""Pacos Ferreira"",""Moreirense"",40.9,41.63,0.4717,0.2583,0.27,1.41,0.97,49.4,20.2,1,0,0.69,0.39,0.59,0.7,1.05,0"
"2019,2020-01-05,1869,""Spanish Primera Division"",""Alaves"",""Betis"",65.51,69.03,0.4322,0.3035,0.2643,1.49,1.21,34.7,13.6,1,1,0.23,2.43,0.84,1.29,1.05,1.05"
"2019,2020-01-05,1854,""Italy Serie A"",""Genoa"",""Sassuolo"",55.87,61.48,0.4082,0.3311,0.2607,1.55,1.37,49.4,19.5,2,1,3.5,0.68,1.32,2.2,2.1,1.05"
"2019,2020-01-05,1864,""Portuguese Liga"",""Sporting CP"",""Porto"",64,75.98,0.284,0.4454,0.2706,1.04,1.38,33.1,64.9,1,2,1.58,1.42,1.09,1,1.05,2.1"
"2019,2020-01-05,1854,""Italy Serie A"",""Roma"",""Torino"",77.41,60.44,0.6743,0.1225,0.2032,2.12,0.77,62.3,14.5,0,2,2.26,2.02,2.53,0.73,0,1.69"
"2019,2020-01-05,1869,""Spanish Primera Division"",""Celta"",""Osasuna"",67.22,70.91,0.4517,0.2834,0.2648,1.51,1.14,46.4,9.2,1,1,1.4,0.67,1.55,0.96,1.05,1.05"
"2019,2020-01-05,1864,""Portuguese Liga"",""Famalicao"",""Setubal"",43.62,42.17,0.4587,0.2682,0.2731,1.37,0.98,2.6,11.8,3,0,2.12,0.24,1.23,0.42,2.79,0"
"2019,2020-01-06,1854,""Italy Serie A"",""Bologna"",""Fiorentina"",63.86,66.77,0.4063,0.3339,0.2598,1.55,1.38,8.1,16.5,1,1,0.68,0.39,1.44,0.72,1.05,1.05"
"2019,2020-01-06,1854,""Italy Serie A"",""Atalanta"",""Parma"",78.39,58.22,0.7304,0.0987,0.1709,2.45,0.79,70.9,6.8,5,0,2.51,0.16,2.56,0.4,5.25,0"
"2019,2020-01-06,1854,""Italy Serie A"",""Juventus"",""Cagliari"",84.52,58.03,0.8344,0.0468,0.1188,2.84,0.55,89.3,16.1,4,0,2.79,0.66,3.07,1,3.64,0"
"2019,2020-01-06,1854,""Italy Serie A"",""Milan"",""Sampdoria"",71.27,61.87,0.5085,0.2117,0.2799,1.48,0.85,10.6,37.2,0,0,1.81,1.01,2.52,0.45,0,0"
"2019,2020-01-06,1854,""Italy Serie A"",""Lecce"",""Udinese"",50.48,55.58,0.4168,0.3245,0.2587,1.58,1.37,54.8,43.2,0,1,0.95,0.81,1.33,1.54,0,1.05"
"2019,2020-01-06,1854,""Italy Serie A"",""Napoli"",""Inter"",78.78,80.71,0.3992,0.3488,0.252,1.61,1.5,44.1,65.1,1,3,1.81,1.22,1.43,1.07,1.05,3.15"
"2019,2020-01-10,1864,""Portuguese Liga"",""Santa Clara"",""Rio Ave"",43.49,50.43,0.3959,0.3338,0.2703,1.31,1.18,19.3,4.9,0,1,0.82,0.75,0.79,1.59,0,1.05"
"2019,2020-01-10,1864,""Portuguese Liga"",""Benfica"",""Aves"",77.65,37.83,0.8987,0.016,0.0853,2.77,0.22,87.4,45.4,2,1,4.53,0.9,3.5,0.35,2.1,1.05"
"2019,2020-01-10,1843,""French Ligue 1"",""Rennes"",""Marseille"",63.13,69.82,0.3671,0.3475,0.2854,1.24,1.2,71.9,79.6,0,1,0.57,0.9,0.94,0.28,0,1.05"
"2019,2020-01-10,2411,""Barclays Premier League"",""Sheffield United"",""West Ham"",72.3,66.85,0.4565,0.2774,0.2661,1.48,1.1,6.8,39.2,1,0,2.13,1.1,1.12,0.79,1.05,0"
"2019,2020-01-10,1864,""Portuguese Liga"",""Moreirense"",""Porto"",41.57,76.02,0.1118,0.6844,0.2037,0.63,1.93,18.5,70.1,2,4,0.41,2.69,1,1.53,2.1,3.83"
